"Fecha","Open","High","Low","Close","Adj.Close","Volume"
2010-11-03,21453,21543,21132,21181,21181,576110000
2010-11-04,21412,21622,21412,21469,21469,694980100
2010-11-05,21512,21575,21114,21195,21195,918332300
2010-11-08,21179,21241,20995,21229,21229,558391500
2010-11-09,21244,21642,21244,21579,21579,694629400
2010-11-10,21476,21540,20982,21058,21058,983164200
2010-11-11,21147,21169,20732,20856,20856,1014625700
2010-11-12,20493,20990,20346,20830,20830,1214222000
2010-11-15,20766,21025,20646,20993,20993,619561700
2010-11-16,20860,20882,20553,20563,20563,760383300
2010-11-17,20544,20715,20495,20639,20639,715119800
2010-11-18,20794,20939,20677,20880,20880,634518100
2010-11-19,20958,20958,20577,20773,20773,697980100
2010-11-22,20869,20875,20245,20372,20372,736679700
2010-11-23,20212,20364,19943,19951,19951,984285600
2010-11-24,19990,20033,19694,19941,19941,966647000
2010-11-25,19934,19982,19664,19946,19946,781477500
2010-11-26,19770,19918,19540,19844,19844,917734100
2010-11-29,19866,20092,19314,19314,19314,1069512700
2010-11-30,19354,19390,19007,19106,19106,1309935800
2010-12-01,19211,19600,19169,19566,19566,1190823300
2010-12-02,19650,20054,19440,20054,20054,1598647600
2010-12-03,20051,20191,19905,20121,20121,1033306400
2010-12-06,20183,20232,19834,19930,19930,713662700
2010-12-07,20006,20248,19912,20112,20112,698433400
2010-12-08,20038,20547,19981,20394,20394,717349200
2010-12-09,20574,20646,20397,20534,20534,839356700
2010-12-10,20576,20595,20419,20487,20487,548855300
2010-12-13,20578,20743,20410,20635,20635,664327900
2010-12-14,20634,20783,20461,20709,20709,604470300
2010-12-15,20628,20629,20357,20410,20410,791256800
2010-12-16,20382,20446,20200,20367,20367,677457100
2010-12-17,20431,20433,20022,20069,20069,868799300
2010-12-20,20101,20520,20046,20374,20374,618229800
2010-12-21,20479,20742,20478,20737,20737,557111300
2010-12-22,20746,20854,20697,20733,20733,450427300
2010-12-23,20803,20911,20707,20774,20774,311256900
2010-12-27,20793,20825,20456,20514,20514,273449300
2010-12-28,20565,20612,20405,20449,20449,227337200
2010-12-29,20501,20608,20443,20471,20471,262084100
2010-12-30,20478,20507,20164,20173,20173,423976900
2011-01-03,19984,20936,19983,20436,20436,539318400
2011-01-04,20452,20683,20338,20547,20547,638713900
2011-01-05,20507,20562,20232,20552,20552,707355900
2011-01-06,20595,20896,20583,20637,20637,604553100
2011-01-07,20636,20738,20367,20542,20542,868616200
2011-01-10,20474,20479,20058,20058,20058,923454900
2011-01-11,20139,20364,20005,20339,20339,838237200
2011-01-12,20373,21116,20370,21116,21116,1480901800
2011-01-13,21124,21338,21074,21308,21308,1238233800
2011-01-14,21265,21504,21214,21460,21460,850382100
2011-01-17,21467,21534,21277,21344,21344,600345700
2011-01-18,21424,21628,21411,21591,21591,812302000
2011-01-19,21665,21857,21565,21712,21712,1125719100
2011-01-20,21687,21980,21649,21792,21792,1307333900
2011-01-21,21894,22316,21871,22094,22094,1307985300
2011-01-24,22182,22252,21959,22157,22157,849629300
2011-01-25,22265,22291,21858,21940,21940,946593600
2011-01-26,22047,22175,21937,22007,22007,849719000
2011-01-27,21977,22413,21858,22312,22312,1099234500
2011-01-28,22285,22459,22007,22025,22025,1118208600
2011-01-31,21941,22211,21716,22050,22050,1035089600
2011-02-01,22187,22526,21998,22526,22526,948480900
2011-02-02,22594,22716,22515,22654,22654,1070554500
2011-02-03,22582,22758,22318,22444,22444,1138269700
2011-02-04,22592,22717,22549,22618,22618,886938400
2011-02-07,22642,22953,22639,22793,22793,858966400
2011-02-08,22753,22808,22572,22734,22734,909787800
2011-02-09,22706,22826,22587,22683,22683,789019100
2011-02-10,22608,22647,22298,22597,22597,875495100
2011-02-11,22522,22791,22346,22695,22695,761696500
2011-02-14,22808,22871,22578,22637,22637,639135400
2011-02-15,22649,22939,22607,22824,22824,1017550700
2011-02-16,22885,23172,22878,23168,23168,1119324400
2011-02-17,23178,23228,23026,23178,23178,923798800
2011-02-18,23224,23274,22861,23059,23059,908692700
2011-02-21,23007,23021,22202,22230,22230,1138570100
2011-02-22,22230,22230,21801,21994,21994,692487400
2011-02-23,21939,22136,21872,21930,21930,1050473800
2011-02-24,21755,22050,21727,21949,21949,885951600
2011-02-25,22011,22415,21974,22350,22350,856075100
2011-02-28,22308,22657,22152,22467,22467,916150800
2011-03-01,22588,22717,22126,22227,22227,939707800
2011-03-02,22047,22389,21882,22239,22239,1049782300
2011-03-03,22357,22486,22061,22154,22154,1189590200
2011-03-04,22281,22456,22111,22138,22138,981394300
2011-03-07,22001,22447,21974,22146,22146,1056802200
2011-03-08,22267,22367,22121,22353,22353,889056600
2011-03-09,22370,22558,22279,22441,22441,866166400
2011-03-10,22248,22377,21996,22084,22084,757453700
2011-03-11,21922,22091,21828,21863,21863,844087500
2011-03-14,21772,22146,21716,21804,21804,1286160400
2011-03-15,21332,21566,20939,21365,21365,1669386600
2011-03-16,21441,21509,20802,20837,20837,1615087300
2011-03-17,20970,21310,20876,21141,21141,1380466200
2011-03-18,21276,21450,21075,21197,21197,1312056600
2011-03-21,21457,21527,21290,21527,21527,785320900
2011-03-22,21557,21790,21456,21557,21557,973246000
2011-03-23,21522,21714,21497,21698,21698,777793000
2011-03-24,21623,22024,21612,22024,22024,979406900
2011-03-25,22094,22133,21941,21985,21985,692261800
2011-03-28,21961,22104,21899,22010,22010,670064000
2011-03-29,22044,22050,21596,21781,21781,1177815100
2011-03-30,21944,22020,21870,22001,22001,882949900
2011-03-31,22021,22037,21631,21727,21727,1215863200
2011-04-01,21872,22019,21594,21968,21968,1312173200
2011-04-04,21903,22069,21798,22008,22008,816239900
2011-04-05,21994,22102,21896,22059,22059,862069400
2011-04-06,22076,22416,21853,22327,22327,1472560900
2011-04-07,22336,22480,22203,22244,22244,1124292500
2011-04-08,22388,22455,22303,22389,22389,855177400
2011-04-11,22428,22510,22344,22366,22366,722388900
2011-04-12,22237,22357,21995,22019,22019,919371300
2011-04-13,22117,22231,22033,22097,22097,736345500
2011-04-14,22000,22000,21730,21834,21834,949093900
2011-04-15,21897,21898,21695,21821,21821,800088400
2011-04-18,21743,21743,21082,21185,21185,1115537200
2011-04-19,21265,21343,21175,21250,21250,820311400
2011-04-20,21420,21603,21353,21502,21502,1003665400
2011-04-21,21605,21941,21527,21811,21811,1013550600
2011-04-26,21782,21990,21755,21933,21933,854362500
2011-04-27,21970,22342,21970,22238,22238,926067000
2011-04-28,22382,22453,22284,22380,22380,835337800
2011-04-29,22384,22448,22284,22418,22418,382476700
2011-05-02,22554,22575,22387,22398,22398,412697100
2011-05-03,22392,22452,22224,22316,22316,798920400
2011-05-04,22269,22436,21883,21915,21915,1068400600
2011-05-05,21977,22009,21651,21741,21741,810833300
2011-05-06,21776,22010,21639,21954,21954,906382300
2011-05-09,21839,21935,21588,21666,21666,818099200
2011-05-10,21704,22038,21634,21984,21984,880875000
2011-05-11,22060,22204,21978,22031,22031,776070100
2011-05-12,21824,21895,21670,21788,21788,911147100
2011-05-13,21956,22033,21681,21764,21764,1189608700
2011-05-16,21570,21742,21508,21685,21685,723331100
2011-05-17,21656,21787,21374,21409,21409,950749800
2011-05-18,21561,21567,21350,21444,21444,771033800
2011-05-19,21532,21699,21323,21560,21560,835523200
2011-05-20,21603,21690,21202,21237,21237,1009676500
2011-05-23,20619,20695,20501,20533,20533,914557700
2011-05-24,20559,20649,20491,20582,20582,993129100
2011-05-25,20428,20866,20409,20816,20816,1229136700
2011-05-26,20843,21026,20581,20668,20668,1370072000
2011-05-27,20845,20963,20725,20831,20831,1188325700
2011-05-30,20848,20893,20736,20792,20792,453343300
2011-05-31,20979,21189,20973,21110,21110,1315638100
2011-06-01,21149,21156,20814,20866,20866,1131128800
2011-06-02,20715,20917,20695,20701,20701,821318400
2011-06-03,20720,20881,20472,20810,20810,1096773300
2011-06-06,20726,20740,20441,20525,20525,711480300
2011-06-07,20511,20657,20462,20575,20575,823582700
2011-06-08,20514,20532,20202,20277,20277,940553500
2011-06-09,20264,20447,20152,20390,20390,900347400
2011-06-10,20347,20415,20031,20118,20118,870692000
2011-06-13,20103,20192,20040,20081,20081,692189600
2011-06-14,20228,20415,20159,20359,20359,873555300
2011-06-15,20279,20284,19889,19919,19919,947280300
2011-06-16,19765,19854,19629,19852,19852,1251876700
2011-06-17,19694,20179,19669,20097,20097,1648072900
2011-06-20,19673,19739,19497,19693,19693,887285900
2011-06-21,19789,20102,19743,20102,20102,924086400
2011-06-22,20126,20140,19953,20014,20014,773177100
2011-06-23,19883,19895,19426,19468,19468,1042068400
2011-06-24,19689,19776,19068,19154,19154,1342936700
2011-06-27,19033,19368,19022,19297,19297,836090200
2011-06-28,19360,19558,19088,19455,19455,1083428800
2011-06-29,19596,20030,19581,19865,19865,1226682500
2011-06-30,19956,20187,19807,20187,20187,1004989200
2011-07-01,20220,20560,20103,20517,20517,1227954400
2011-07-04,20501,20534,20421,20476,20476,621533100
2011-07-05,20411,20477,20217,20278,20278,670796000
2011-07-06,20222,20229,19686,19783,19783,1175949900
2011-07-07,19913,20084,19698,19736,19736,1193952600
2011-07-08,19851,19851,18969,19050,19050,1490397400
2011-07-11,18812,18977,18117,18295,18295,1524665600
2011-07-12,17941,18552,17410,18511,18511,1917475400
2011-07-13,18451,18976,18422,18843,18843,1502092800
2011-07-14,18649,18960,18531,18640,18640,1159452500
2011-07-15,18529,18720,18360,18450,18450,959757100
2011-07-18,18241,18397,17839,17886,17886,1095041100
2011-07-19,18003,18384,17968,18229,18229,990347300
2011-07-20,18396,18784,18280,18784,18784,1105572300
2011-07-21,18855,19547,18450,19491,19491,1998091200
2011-07-22,19744,19922,19382,19461,19461,1579455400
2011-07-25,19236,19304,18908,18979,18979,1239397700
2011-07-26,19128,19216,18819,19030,19030,1196420500
2011-07-27,18894,18894,18317,18494,18494,1119723100
2011-07-28,18228,18579,18119,18558,18558,1270753800
2011-07-29,18306,18583,18107,18434,18434,1017485400
2011-08-01,18742,18796,17691,17720,17720,1412261900
2011-08-02,17492,17695,17231,17273,17273,1349600000
2011-08-03,17035,17515,16817,17006,17006,1600971600
2011-08-04,17314,17322,16128,16128,16128,1131387300
2011-08-05,15608,16568,15473,16016,16016,1941156100
2011-08-08,15991,16799,15521,15640,15640,1821313800
2011-08-09,15662,16072,15133,15721,15721,1970946600
2011-08-10,16134,16201,14676,14676,14676,1792721500
2011-08-11,15065,15381,14199,15277,15277,1759176100
2011-08-12,15298,15988,14866,15889,15889,1154486700
2011-08-16,15839,15860,15362,15751,15751,908572300
2011-08-17,15618,16029,15475,15951,15951,759588200
2011-08-18,15703,15777,14872,14970,14970,978430700
2011-08-19,14936,14936,14426,14602,14602,1153067500
2011-08-22,14450,15238,14424,14862,14862,800936000
2011-08-23,15079,15213,14558,14707,14707,788172500
2011-08-24,14883,15156,14700,14981,14981,721481200
2011-08-25,15124,15392,14832,14945,14945,985494600
2011-08-26,14927,15038,14461,14800,14800,718112300
2011-08-29,15028,15238,14922,15141,15141,422130000
2011-08-30,15281,15292,14971,15106,15106,592709100
2011-08-31,15178,15599,15082,15563,15563,754688200
2011-09-01,15589,15752,15350,15671,15671,710210800
2011-09-02,15448,15475,15033,15061,15061,710230100
2011-09-05,14733,14830,14213,14334,14334,757960800
2011-09-06,14275,14490,13824,14050,14050,1092871400
2011-09-07,14444,14646,14319,14646,14646,727988500
2011-09-08,14633,14920,14530,14748,14748,781228500
2011-09-09,14632,14686,14020,14020,14020,821050700
2011-09-12,13637,13814,13398,13474,13474,1293196100
2011-09-13,13760,13878,13192,13769,13769,1253274200
