"Fecha","Open","High","Low","Close","Adj.Close","Volume"
2007-01-03,89.2200012207031,89.4599990844727,88.6600036621094,89.0599975585938,48.4267997741699,1870400
2007-01-04,89.2200012207031,89.6500015258789,89.2200012207031,89.5999984741211,48.7204208374023,1697000
2007-01-05,88.8000030517578,89.4000015258789,88.75,89.2099990844727,48.5083427429199,1298400
2007-01-08,89.120002746582,89.370002746582,89.0500030517578,89.370002746582,48.5953674316406,414200
2007-01-09,89.4800033569336,89.4800033569336,89.2200012207031,89.370002746582,48.5953674316406,481500
2007-01-10,89.0699996948242,89.129997253418,88.879997253418,88.9700012207031,48.3778419494629,519600
2007-01-11,88.7900009155273,88.8000030517578,88.2600021362305,88.4499969482422,48.095085144043,1293500
2007-01-12,88.1500015258789,88.8399963378906,87.9000015258789,88.0400009155273,47.8721656799316,846300
2007-01-16,88.2300033569336,88.2399978637695,88.0299987792969,88.2300033569336,47.9754867553711,702800
2007-01-17,88.2099990844727,88.2699966430664,87.8199996948242,87.9599990844727,47.8286552429199,724200
2007-01-18,87.9400024414062,88.2799987792969,87.7799987792969,88.2300033569336,47.9754867553711,918300
2007-01-19,88.1500015258789,88.1500015258789,87.870002746582,87.9899978637695,47.8449440002441,882500
2007-01-22,88.1500015258789,88.3300018310547,88.120002746582,88.1999969482422,47.9591789245605,432000
2007-01-23,88.0199966430664,88.0500030517578,87.5699996948242,87.620002746582,47.6437835693359,1096800
2007-01-24,87.6600036621094,87.6999969482422,87.5,87.6100006103516,47.6383438110352,463700
2007-01-25,87.4499969482422,87.4700012207031,86.879997253418,86.9800033569336,47.2957649230957,1397000
2007-01-26,86.7799987792969,87.0800018310547,86.6500015258789,86.9100036621094,47.257682800293,1576800
2007-01-29,87.0599975585938,87.0999984741211,86.5999984741211,86.7200012207031,47.1544075012207,1015300
2007-01-30,86.8899993896484,86.9100036621094,86.7600021362305,86.8199996948242,47.2087821960449,1295100
2007-01-31,86.6999969482422,87.6100006103516,86.6999969482422,87.5500030517578,47.6057205200195,2078000
2007-02-01,87.6500015258789,87.7600021362305,87,87.0899963378906,47.548397064209,986200
2007-02-02,87.0800018310547,87.3899993896484,87.0800018310547,87.1999969482422,47.6084327697754,814700
2007-02-05,87.4000015258789,87.4599990844727,87.1600036621094,87.3199996948242,47.6739959716797,395500
2007-02-06,87.1999969482422,87.8300018310547,87.1600036621094,87.8000030517578,47.9360237121582,770500
2007-02-07,87.9000015258789,88.120002746582,87.8399963378906,88.0599975585938,48.0779876708984,836200
2007-02-08,87.9899978637695,88.3099975585938,87.9100036621094,88.129997253418,48.1161804199219,980200
2007-02-09,87.8899993896484,87.9199981689453,87.5500030517578,87.629997253418,47.8431701660156,878300
2007-02-12,87.4899978637695,87.6500015258789,87.3300018310547,87.4300003051758,47.7340545654297,467600
2007-02-13,87.4899978637695,87.4899978637695,87.1999969482422,87.2399978637695,47.6302604675293,1310600
2007-02-14,87.5199966430664,88.1900024414062,87.5199966430664,88.0699996948242,48.0834503173828,2262500
2007-02-15,88.5299987792969,88.5800018310547,88.3300018310547,88.3300018310547,48.2254028320312,893800
2007-02-16,88.5899963378906,88.7200012207031,88.4800033569336,88.6399993896484,48.3946304321289,1476700
2007-02-20,88.5,88.8499984741211,88.5,88.8399963378906,48.503791809082,847400
2007-02-21,88.5299987792969,88.6999969482422,88.4800033569336,88.6900024414062,48.4219551086426,379800
2007-02-22,88.4100036621094,88.4499969482422,88.0899963378906,88.2099990844727,48.1598739624023,485200
2007-02-23,88.5299987792969,88.9400024414062,88.4899978637695,88.8399963378906,48.503791809082,735700
2007-02-26,89.1500015258789,89.4400024414062,89.1100006103516,89.4300003051758,48.8259506225586,763400
2007-02-27,89.7399978637695,91.2600021362305,89.5999984741211,90.5599975585938,49.4429130554199,3243200
2007-02-28,90.1600036621094,90.4700012207031,89.8899993896484,90.1500015258789,49.2190399169922,1701900
2007-03-01,90.2799987792969,90.4300003051758,89.6500015258789,89.75,49.187816619873,2423900
2007-03-02,89.9599990844727,90.4800033569336,89.6699981689453,90.1999969482422,49.4344215393066,1619800
2007-03-05,90.4800033569336,90.5,90.0599975585938,90.3499984741211,49.5166664123535,1505200
2007-03-06,90.0599975585938,90.3600006103516,89.9899978637695,90.0800018310547,49.3686485290527,837400
2007-03-07,90.0800018310547,90.5,89.9800033569336,90.4300003051758,49.5605087280273,915400
2007-03-08,90.2900009155273,90.4199981689453,90.1100006103516,90.3499984741211,49.5166664123535,574700
2007-03-09,89.379997253418,89.9000015258789,89.1900024414062,89.4000015258789,48.9959716796875,1534700
2007-03-12,89.7300033569336,89.9800033569336,89.6800003051758,89.75,49.187816619873,594400
2007-03-13,90.2300033569336,90.3399963378906,89.9800033569336,90.2900009155273,49.4837608337402,553800
2007-03-14,90.1500015258789,90.5400009155273,89.8399963378906,89.879997253418,49.259033203125,1698100
