"Fecha","Open","High","Low","Close","Adj.Close","Volume"
2007-01-02,1438.89001464844,1439.7099609375,1430.06005859375,1435.26000976562,1435.26000976562,147700
2007-01-03,1436.42004394531,1437.7900390625,1409.31005859375,1409.34997558594,1409.34997558594,203200
2007-01-04,1410.55004882812,1411.11999511719,1388.5,1397.2900390625,1397.2900390625,241200
2007-01-05,1398.59997558594,1400.58996582031,1372.35998535156,1385.76000976562,1385.76000976562,277300
2007-01-08,1376.76000976562,1384.65002441406,1366.47998046875,1370.81005859375,1370.81005859375,177600
2007-01-09,1376.7099609375,1381.98999023438,1367.73999023438,1374.33996582031,1374.33996582031,216800
2007-01-10,1372.52001953125,1372.52001953125,1345.07995605469,1355.7900390625,1355.7900390625,225500
2007-01-11,1357.56994628906,1375.31005859375,1355.63000488281,1365.31005859375,1365.31005859375,211800
2007-01-12,1379,1389,1372.86999511719,1388.36999511719,1388.36999511719,213800
2007-01-15,1396.86999511719,1397.64001464844,1385.81005859375,1390.9599609375,1390.9599609375,163900
2007-01-16,1392,1393.42004394531,1385.19995117188,1389.7099609375,1389.7099609375,171300
2007-01-17,1391.75,1391.75,1369.07995605469,1379.47998046875,1379.47998046875,205400
2007-01-18,1378.36999511719,1385.21997070312,1372.93005371094,1383.2099609375,1383.2099609375,181200
2007-01-19,1369.08996582031,1372.63000488281,1356.21997070312,1360.56005859375,1360.56005859375,222700
2007-01-22,1363.83996582031,1364.67004394531,1348.4599609375,1363.41003417969,1363.41003417969,191000
2007-01-23,1353.06005859375,1367.03002929688,1352.5,1363.08996582031,1363.08996582031,184000
2007-01-24,1369.9599609375,1383.75,1369.02001953125,1383.06005859375,1383.06005859375,197900
2007-01-25,1392.55004882812,1392.55004882812,1379.66003417969,1382.35998535156,1382.35998535156,157000
2007-01-26,1372.35998535156,1378.47998046875,1366.09997558594,1371.32995605469,1371.32995605469,160900
2007-01-29,1376.47998046875,1378.28002929688,1361.22998046875,1363.09997558594,1363.09997558594,136300
2007-01-30,1365,1371.58996582031,1360.42004394531,1370.71997070312,1370.71997070312,161300
2007-01-31,1374.76000976562,1374.76000976562,1357.86999511719,1360.22998046875,1360.22998046875,192300
2007-02-01,1367.06994628906,1382.90002441406,1362.0400390625,1382.90002441406,1382.90002441406,168200
2007-02-02,1386.78002929688,1413.33996582031,1386.06005859375,1413.14001464844,1413.14001464844,219200
2007-02-05,1413.77001953125,1420.42004394531,1409.7099609375,1417.94995117188,1417.94995117188,181600
2007-02-06,1416.65002441406,1428.91003417969,1414.57995605469,1428.57995605469,1428.57995605469,188900
2007-02-07,1430.84997558594,1431.25,1419.47998046875,1426.2900390625,1426.2900390625,193200
2007-02-08,1424.98999023438,1431.01000976562,1416.05004882812,1423.57995605469,1423.57995605469,189000
2007-02-09,1424.48999023438,1432.2900390625,1422.96997070312,1427.68005371094,1427.68005371094,227600
2007-02-12,1416.83996582031,1416.83996582031,1403.75,1414.2900390625,1414.2900390625,209300
2007-02-13,1412.71997070312,1424.66003417969,1410.81005859375,1418.43994140625,1418.43994140625,219300
2007-02-14,1430.02001953125,1440.51000976562,1430.01000976562,1436.09997558594,1436.09997558594,214700
2007-02-15,1450.55004882812,1450.83996582031,1441.7900390625,1443.63000488281,1443.63000488281,216100
2007-02-16,1444.4599609375,1448.9599609375,1439.03002929688,1448.81005859375,1448.81005859375,207200
2007-02-20,1450.9599609375,1453.25,1443.96997070312,1452.9599609375,1452.9599609375,220500
2007-02-21,1455.18005371094,1457.36999511719,1444.83996582031,1451.38000488281,1451.38000488281,258200
2007-02-22,1452.7099609375,1471.0400390625,1452.61999511719,1465.41003417969,1465.41003417969,310300
2007-02-23,1470.43994140625,1471.0400390625,1459.81005859375,1469.88000488281,1469.88000488281,310600
2007-02-26,1466.92004394531,1470.94995117188,1462.18994140625,1470.03002929688,1470.03002929688,261800
2007-02-27,1468.28002929688,1468.28002929688,1453.84997558594,1454.59997558594,1454.59997558594,261600
2007-02-28,1396.43994140625,1417.33996582031,1393.9599609375,1417.33996582031,1417.33996582031,324100
2007-03-01,NA,NA,NA,NA,NA,NA
2007-03-05,1400.80004882812,1404.22998046875,1375.83996582031,1376.15002441406,1376.15002441406,232600
2007-03-06,1382.69995117188,1403.75,1382.69995117188,1402.93005371094,1402.93005371094,239200
2007-03-07,1415.34997558594,1415.5,1397.82995605469,1410.94995117188,1410.94995117188,254200
2007-03-08,1409.02001953125,1433.15002441406,1408.33996582031,1423.89001464844,1423.89001464844,285800
2007-03-09,1433.27001953125,1434.69995117188,1415.7099609375,1423.57995605469,1423.57995605469,227400
2007-03-12,1429.68005371094,1441.82995605469,1429.68005371094,1441.32995605469,1441.32995605469,245100
2007-03-13,1441.59997558594,1442.0400390625,1433.67004394531,1436.05004882812,1436.05004882812,256400
2007-03-14,1409.66003417969,1416.80004882812,1405.13000488281,1407.36999511719,1407.36999511719,259300
2007-03-15,1418.77001953125,1429.38000488281,1414.97998046875,1426.93005371094,1426.93005371094,254400
2007-03-16,1428.63000488281,1431.75,1416.30004882812,1427.88000488281,1427.88000488281,304100
2007-03-19,1425.21997070312,1444.76000976562,1420.89001464844,1443.39001464844,1443.39001464844,280800
2007-03-20,1449.43005371094,1449.7900390625,1440.42004394531,1444.17004394531,1444.17004394531,364500
2007-03-21,1446.06994628906,1452.05004882812,1435.35998535156,1442.84997558594,1442.84997558594,343000
2007-03-22,1452.13000488281,1456.18005371094,1447.7900390625,1448.53002929688,1448.53002929688,301000
2007-03-23,1449.98999023438,1454.33996582031,1443.0400390625,1447.38000488281,1447.38000488281,278900
2007-03-26,1451.11999511719,1455.51000976562,1444.25,1449.77001953125,1449.77001953125,312600
2007-03-27,1450.02001953125,1456.39001464844,1442.48999023438,1453.22998046875,1453.22998046875,259900
2007-03-28,1451.46997070312,1456.78002929688,1433.11999511719,1439.73999023438,1439.73999023438,298000
2007-03-29,1434.57995605469,1453.10998535156,1432.80004882812,1450.94995117188,1450.94995117188,283100
2007-03-30,1457.57995605469,1459.68994140625,1447.84997558594,1452.55004882812,1452.55004882812,288400
2007-04-02,1456.18994140625,1464.93005371094,1456.06005859375,1459.53002929688,1459.53002929688,303500
2007-04-03,1463.41003417969,1464.47998046875,1452.56005859375,1463.75,1463.75,340700
2007-04-04,1474.65002441406,1484.85998535156,1471.05004882812,1483.41003417969,1483.41003417969,354000
2007-04-05,1485.53002929688,1485.77001953125,1478.44995117188,1482.0400390625,1482.0400390625,328400
2007-04-06,1487.72998046875,1488.57995605469,1477.68994140625,1484.15002441406,1484.15002441406,313700
2007-04-09,1489.7900390625,1501.06005859375,1489.13000488281,1501.06005859375,1501.06005859375,388200
2007-04-10,1500.7900390625,1502.33996582031,1492.34997558594,1499.16003417969,1499.16003417969,359300
2007-04-11,1508.68005371094,1519.31005859375,1507.56994628906,1513.42004394531,1513.42004394531,386800
2007-04-12,1510.27001953125,1525.60998535156,1507.56005859375,1525.60998535156,1525.60998535156,360200
2007-04-13,1523.81994628906,1526.08996582031,1512.35998535156,1520.78002929688,1520.78002929688,426200
2007-04-16,1523.89001464844,1533.08996582031,1519.30004882812,1532.0400390625,1532.0400390625,462200
2007-04-17,1538.89001464844,1538.89001464844,1524.32995605469,1528.66003417969,1528.66003417969,422600
