"Fecha","Open","High","Low","Close","Adj.Close","Volume"
2007-01-02,1813.44995117188,1836.52001953125,1813.44995117188,1836.52001953125,1836.44860839844,23595900
2007-01-03,1832.06994628906,1837.07495117188,1829.59899902344,1834.708984375,1834.63757324219,1531300
2007-01-04,1839.56005859375,1843.34899902344,1820.81799316406,1824.10302734375,1824.03210449219,34667400
2007-01-05,1817.56604003906,1832.55004882812,1813.90197753906,1832.55004882812,1832.47863769531,39872500
2007-01-08,1818.01196289062,1818.82702636719,1804.32800292969,1813.39404296875,1813.32348632812,34902600
2007-01-09,1821.29602050781,1823.09399414062,1770.59497070312,1780.88098144531,1780.81164550781,1260900
2007-01-10,1746.4990234375,1747.27099609375,1703.65502929688,1710.36694335938,1710.30041503906,40697100
2007-01-11,1729.39599609375,1732.08703613281,1698.83703613281,1703.84399414062,1703.77770996094,21148200
2007-01-12,1711.2080078125,1711.2080078125,1627.76196289062,1678.0439453125,1677.97863769531,28527200
2007-01-15,1694.15905761719,1730.47497558594,1694.15905761719,1730.47497558594,1730.40759277344,19792700
2007-01-16,1741.80102539062,1755.73596191406,1737.17602539062,1754.2939453125,1754.2255859375,18578500
2007-01-17,1755.15905761719,1761.416015625,1753.26599121094,1758.48303222656,1758.41467285156,23673000
2007-01-18,1764.9169921875,1783.65295410156,1764.9169921875,1777.7080078125,1777.63879394531,31413700
2007-01-19,1775.49194335938,1795.55895996094,1768.65600585938,1795.55895996094,1795.48913574219,24811300
2007-01-22,1804.57604980469,1817.40905761719,1801.35205078125,1817.40905761719,1817.33837890625,24697400
2007-01-23,1811.69897460938,1811.69897460938,1789.29797363281,1808.57495117188,1808.50451660156,16146600
2007-01-24,1815.51403808594,1819.31201171875,1798.28796386719,1805.69201660156,1805.62170410156,25533800
2007-01-25,1804.11901855469,1805.38195800781,1764.06005859375,1773.9560546875,1773.88696289062,24914100
2007-01-26,1747.4169921875,1759.2060546875,1736.31896972656,1759.2060546875,1759.13757324219,18835700
2007-01-29,1756.04895019531,1771.11596679688,1756.04895019531,1764.99499511719,1764.92626953125,14951200
2007-01-30,1771.57604980469,1773.98400878906,1753.44799804688,1765.52197265625,1765.45324707031,15534300
2007-01-31,1767.73706054688,1767.73706054688,1742.55895996094,1757.25805664062,1757.18969726562,16557400
2007-02-01,1765.86694335938,1772.21301269531,1754.11901855469,1771.32604980469,1771.25708007812,33282500
2007-02-02,1774.80200195312,1786.40100097656,1771.46496582031,1780.38098144531,1780.31164550781,21287200
2007-02-05,1770.82104492188,1776.06604003906,1762.53698730469,1768.53894042969,1768.47009277344,11558400
2007-02-06,1764.64501953125,1770.38098144531,1757.38500976562,1761.29296875,1761.22448730469,17488000
2007-02-07,1758.72204589844,1773.05004882812,1753.19299316406,1764.90905761719,1764.84033203125,23037500
2007-02-08,1759.14697265625,1759.24401855469,1740.40405273438,1751.31896972656,1751.25085449219,31521300
2007-02-09,1742.89599609375,1744.35302734375,1732.26599121094,1740.31701660156,1740.24926757812,26949200
2007-02-12,1727.09497070312,1745.54699707031,1722.75500488281,1734.46203613281,1734.39453125,18976000
2007-02-13,1734.21301269531,1742.2939453125,1721.78198242188,1727.35998535156,1727.29272460938,14591700
2007-02-14,1753.17700195312,1761.16296386719,1744.68701171875,1750.98596191406,1750.91784667969,20957200
2007-02-15,1774.55395507812,1790.40502929688,1774.55395507812,1790.40502929688,1790.33520507812,27937000
2007-02-16,1793.86901855469,1803.0009765625,1789.84997558594,1794.36303710938,1794.29321289062,18499100
2007-02-19,1798.458984375,1804.47094726562,1794.68798828125,1799.29296875,1799.22290039062,9984200
2007-02-20,1799.123046875,1806.48205566406,1794.13793945312,1806.48205566406,1806.41174316406,23539700
2007-02-21,1813.61303710938,1817.90295410156,1806.541015625,1816.56604003906,1816.49548339844,42043700
2007-02-22,1819.37097167969,1824.99194335938,1802.38000488281,1808.44104003906,1808.37072753906,38267100
2007-02-23,1807.25500488281,1807.25500488281,1784.88696289062,1791.55297851562,1791.48315429688,18834400
2007-02-26,1790.48205566406,1790.88793945312,1774.35705566406,1783.95104980469,1783.88159179688,20630100
2007-02-27,1788.68395996094,1794.17395019531,1760.97705078125,1764.00805664062,1763.93933105469,30444400
2007-02-28,1672.23303222656,1740.97094726562,1664.20397949219,1740.97094726562,1740.90319824219,33156500
2007-03-01,1752.11401367188,1774.48803710938,1750.63000488281,1759.48999023438,1759.42150878906,31201700
2007-03-02,1752.71704101562,1765.11401367188,1752.04797363281,1760.01904296875,1759.95056152344,17231000
2007-03-05,1728.24401855469,1739.82702636719,1692.21801757812,1698.81994628906,1698.75378417969,25479100
2007-03-06,1714.82104492188,1733.99096679688,1706.96594238281,1732.43798828125,1732.37060546875,26102100
2007-03-07,1745.66101074219,1755.29797363281,1737.88098144531,1743.18896484375,1743.12109375,28346900
2007-03-08,1747.2919921875,1774.14794921875,1747.2919921875,1771.55798339844,1771.48901367188,22675600
2007-03-09,1782.05297851562,1784.04504394531,1759.82397460938,1764.58203125,1764.51330566406,18813200
2007-03-12,1770.56799316406,1794.52197265625,1770.56799316406,1794.52197265625,1794.4521484375,21320300
2007-03-13,1798.55297851562,1798.623046875,1786.53894042969,1797.40197753906,1797.33203125,20354600
2007-03-14,1757.15405273438,1776.623046875,1757.07604980469,1762.28405761719,1762.21545410156,18418600
2007-03-15,1778.21398925781,1785.72399902344,1771.02795410156,1776.36096191406,1776.29187011719,15945500
2007-03-16,1776.32202148438,1786.93994140625,1771.69604492188,1777.89001464844,1777.82080078125,16075900
2007-03-20,1790.93994140625,1792.22204589844,1768.89904785156,1775.42297363281,1775.35388183594,21785500
2007-03-21,1775.69201660156,1781.23803710938,1768.02294921875,1779.23706054688,1779.16784667969,24043500
2007-03-22,1794.85595703125,1809.06604003906,1790.26599121094,1809.06604003906,1808.99560546875,24035900
2007-03-23,1813.43200683594,1813.43200683594,1801.11401367188,1805.96105957031,1805.89074707031,16450500
2007-03-26,1805.58996582031,1813.71801757812,1803.97802734375,1813.71801757812,1813.6474609375,15899600
2007-03-27,1819.27697753906,1824.958984375,1812.47497558594,1819.66003417969,1819.58911132812,18111800
2007-03-28,1811.20397949219,1811.20397949219,1794.11401367188,1800.39196777344,1800.32189941406,19038700
2007-03-29,1787.46203613281,1817.71899414062,1787.18896484375,1817.71899414062,1817.64819335938,25437900
2007-03-30,1830.21997070312,1833.4150390625,1823.66296386719,1830.92395019531,1830.85266113281,18339600
2007-04-02,1837.18103027344,1852.96899414062,1837.18103027344,1849.38403320312,1849.31201171875,16280500
2007-04-03,1859.10998535156,1894.57604980469,1859.10998535156,1894.57604980469,1894.50231933594,26413400
2007-04-04,1924.28698730469,1930.27294921875,1915.72497558594,1922.05102539062,1921.97619628906,37408800
2007-04-05,1925.36901855469,1926.64794921875,1889.09997558594,1895.61096191406,1895.53723144531,18897600
2007-04-09,1909.04797363281,1914.89001464844,1904.06896972656,1913.73498535156,1913.66040039062,16031900
2007-04-10,1914.85400390625,1926.53601074219,1910.51000976562,1925.47094726562,1925.39599609375,18479200
2007-04-11,1931.70104980469,1939.77001953125,1919.69299316406,1931.0439453125,1930.96875,25182600
2007-04-12,1911.75500488281,1933.2900390625,1911.13793945312,1930.39697265625,1930.32189941406,27355000
2007-04-13,1936.86499023438,1944.47497558594,1934.11804199219,1941.15197753906,1941.07641601562,25896600
2007-04-16,1954.49499511719,1963.88903808594,1951.42895507812,1963.82202148438,1963.74560546875,26430600
2007-04-17,1973.10900878906,1975.19995117188,1958.00903320312,1965.43798828125,1965.36145019531,31591700
2007-04-18,1970.13305664062,1974.32897949219,1956.23400878906,1959.67700195312,1959.60070800781,37243800
2007-04-19,1948.43994140625,1951.53796386719,1912.72595214844,1918.35302734375,1918.27844238281,31143300
2007-04-20,1941.49096679688,1968.73095703125,1935.83703613281,1968.73095703125,1968.654296875,29322500
2007-04-23,1986.498046875,1993.81604003906,1978.34899902344,1986.72705078125,1986.64978027344,42083800
2007-04-24,1982.083984375,1992.85803222656,1976.57897949219,1981.56994628906,1981.49279785156,4070000
2007-04-25,1975.16796875,1986.68798828125,1972.01098632812,1986.67102050781,1986.59375,40797000
2007-04-26,1999.19299316406,2018.2060546875,1996.6650390625,2016.03295898438,2015.95434570312,11040400
2007-04-27,2010.66003417969,2019.67602539062,2002.10498046875,2019.67602539062,2019.59741210938,2748200
2007-04-30,2016.97302246094,2021.01000976562,1993.55102539062,1999.1669921875,1999.08923339844,18416800
2007-05-01,1995.1669921875,2007.26000976562,1990.6259765625,2001.17797851562,2001.10009765625,37862800
2007-05-02,2011.42504882812,2016.03100585938,1987.88500976562,2008.55895996094,2008.48071289062,28308200
2007-05-03,2020.16394042969,2030.84399414062,2018.94201660156,2025.64404296875,2025.56518554688,12589800
2007-05-04,2037.7919921875,2042.46801757812,2024.53796386719,2033.36804199219,2033.28894042969,11632000
2007-05-07,2040.75903320312,2042.09704589844,2027.98303222656,2037.041015625,2036.96179199219,42824000
2007-05-08,2033.39599609375,2033.53503417969,2014.55200195312,2022.7900390625,2022.71130371094,38015300
2007-05-09,2015.13000488281,2039.57202148438,2011.19604492188,2037.97802734375,2037.89868164062,32821800
2007-05-10,2044.42602539062,2049.53295898438,2035.45495605469,2047.03100585938,2046.95129394531,35480800
2007-05-11,2016.69702148438,2028.46704101562,2012.82397460938,2022.29699707031,2022.21838378906,36996400
2007-05-14,2046.67700195312,2048.80200195312,2031.16101074219,2044.21105957031,2044.13146972656,18268800
2007-05-15,2048.23388671875,2049.6259765625,2030.69897460938,2037.78295898438,2037.70361328125,36485500
2007-05-16,2037.38305664062,2063.76293945312,2034.09997558594,2063.76293945312,2063.6826171875,39946900
2007-05-21,2071.47094726562,2071.65307617188,2055.88891601562,2071.27197265625,2071.19140625,36425500
2007-05-22,2071.4619140625,2078.75390625,2065.78393554688,2078.75390625,2078.6728515625,9906800
2007-05-23,2083.21997070312,2111.82690429688,2083.21997070312,2104.24609375,2104.1640625,11887100
2007-05-24,2094.88208007812,2098.46899414062,2073.22998046875,2078.60498046875,2078.52392578125,22794500
2007-05-25,2051.4990234375,2060.43408203125,2043.96203613281,2060.43408203125,2060.35375976562,12015100
2007-05-28,2073.498046875,2080.85791015625,2061.13500976562,2076.75805664062,2076.67700195312,9078100
2007-05-29,2076.44189453125,2079.01611328125,2052.31103515625,2058.73608398438,2058.65576171875,16319700
2007-05-30,2054.4150390625,2065.501953125,2043.29504394531,2055.39599609375,2055.31591796875,23390900
2007-05-31,2076.751953125,2084.32397460938,2068.63598632812,2084.32397460938,2084.24291992188,37670100
2007-06-04,2100.68408203125,2113.36010742188,2094.53002929688,2111.751953125,2111.669921875,34106400
2007-06-05,2111.23388671875,2117.55908203125,2084.1708984375,2093.11010742188,2093.02880859375,39160900
2007-06-06,2086.39794921875,2112.51489257812,2085.05200195312,2102.44409179688,2102.36206054688,16535800
2007-06-07,2084.35302734375,2105.60400390625,2082.35498046875,2093.81103515625,2093.72973632812,105000
2007-06-08,2057.32202148438,2067.51904296875,2045.57702636719,2054.44995117188,2054.3701171875,41595200
2007-06-11,2071.287109375,2084.02905273438,2068.10205078125,2084.02905273438,2083.94799804688,31812600
2007-06-12,2089.09692382812,2112.17309570312,2089.09692382812,2108.580078125,2108.498046875,37972200
2007-06-13,2087.48095703125,2091.5869140625,2080.07690429688,2088.60107421875,2088.51977539062,35028500
2007-06-14,2107.73291015625,2113.39111328125,2096.84399414062,2108.412109375,2108.330078125,32277000
2007-06-15,2122.69604492188,2122.89501953125,2108.2529296875,2120.63989257812,2120.55737304688,38928400
2007-06-18,2135.60595703125,2137.455078125,2113.52001953125,2126.49291992188,2126.41040039062,5951900
2007-06-19,2116.77392578125,2142.18603515625,2116.77392578125,2142.18603515625,2142.10278320312,6857900
2007-06-20,2140.01000976562,2161.07397460938,2140.01000976562,2161.07397460938,2160.98974609375,12337100
2007-06-21,2149.99096679688,2162.31298828125,2141.19897460938,2152.34008789062,2152.25634765625,3001400
2007-06-22,2155.6259765625,2156.96899414062,2135.67309570312,2152.32104492188,2152.2373046875,38588500
2007-06-25,2144.11694335938,2152.20288085938,2138.9580078125,2152.20288085938,2152.119140625,30121300
2007-06-26,2153.01708984375,2167.45092773438,2143.80004882812,2153.5419921875,2153.45825195312,36589800
2007-06-27,2146.75805664062,2146.75805664062,2107.30590820312,2125.337890625,2125.25537109375,30068300
2007-06-28,2131.45288085938,2133.19897460938,2088.49291992188,2112.85107421875,2112.76904296875,25582300
2007-06-29,2118.0830078125,2139.5810546875,2109.87109375,2139.27807617188,2139.19482421875,20586500
2007-07-02,2140.6220703125,2167.82006835938,2140.6220703125,2167.82006835938,2167.73583984375,26147300
2007-07-03,2168.4990234375,2191.97705078125,2168.4990234375,2189.11889648438,2189.03344726562,33308600
2007-07-04,2191.13598632812,2197.05493164062,2184.09692382812,2196.10498046875,2196.01953125,31569300
2007-07-05,2199.59790039062,2220.93090820312,2199.59790039062,2220.93090820312,2220.84448242188,3200500
2007-07-06,2219.89404296875,2227.05102539062,2215.84301757812,2227.05102539062,2226.96435546875,1142800
2007-07-09,2235.51611328125,2272.71899414062,2235.51611328125,2271.34399414062,2271.25561523438,2258100
2007-07-10,2281.90209960938,2285.03002929688,2267.74096679688,2282.37890625,2282.29028320312,4698600
2007-07-11,2256.28588867188,2276.69799804688,2252.39990234375,2273.4169921875,2273.32861328125,22529300
2007-07-12,2285.05590820312,2298.36889648438,2278.60400390625,2284.916015625,2284.8271484375,857100
2007-07-13,2319.03393554688,2319.90405273438,2293.34497070312,2301.60107421875,2301.51171875,42489900
2007-07-16,2308.05493164062,2313.65893554688,2277.95703125,2286.21801757812,2286.12890625,29240400
2007-07-17,2283.04296875,2301.34204101562,2282.34692382812,2301.34204101562,2301.25268554688,31865200
2007-07-18,2296.64501953125,2296.64501953125,2285.07006835938,2294.59106445312,2294.50170898438,28535500
2007-07-19,2291.38500976562,2333.68310546875,2290.8779296875,2333.68310546875,2333.59228515625,5813600
2007-07-20,2346.61791992188,2366.39599609375,2337.49096679688,2366.39599609375,2366.3037109375,2059100
2007-07-23,2344.19409179688,2380.2099609375,2344.123046875,2380.2099609375,2380.1171875,15226800
2007-07-24,2385.52392578125,2401.14404296875,2373.94897460938,2401.14404296875,2401.05053710938,8005900
2007-07-25,2376.0849609375,2395.80004882812,2375.78100585938,2394.56494140625,2394.4716796875,7237000
2007-07-26,2399.712890625,2405.962890625,2354.72900390625,2365.26293945312,2365.17065429688,14697900
2007-07-27,2301.36108398438,2329.47094726562,2281.86303710938,2298.4140625,2298.32470703125,22614500
2007-07-30,2291.7880859375,2306.88891601562,2268.66796875,2301.55200195312,2301.46264648438,5235700
2007-07-31,2328.31005859375,2348.67309570312,2323.18408203125,2348.67309570312,2348.58154296875,38208800
2007-08-01,2318.69897460938,2322.79711914062,2242.28002929688,2256.30810546875,2256.22045898438,16946700
2007-08-02,2288.88598632812,2296.29907226562,2224.49389648438,2270.85400390625,2270.765625,648800
2007-08-03,2292.21411132812,2294.73095703125,2259.09594726562,2269.791015625,2269.70263671875,1356100
2007-08-06,2210.47900390625,2210.47900390625,2161.92797851562,2189.10693359375,2189.021484375,34527200
2007-08-07,2217.03295898438,2223.03198242188,2166.81005859375,2174.07104492188,2173.986328125,29455400
2007-08-08,2199.4560546875,2263.5,2199.4560546875,2262.63598632812,2262.5478515625,38589700
2007-08-09,2296.21508789062,2298.60400390625,2233.5791015625,2241.40209960938,2241.31494140625,34919600
2007-08-10,2157.63793945312,2207.39599609375,2155.9208984375,2207.39599609375,2207.31005859375,29052900
2007-08-13,2207.4169921875,2211.455078125,2185.90600585938,2211.455078125,2211.36889648438,17416800
2007-08-14,2200.93310546875,2200.93310546875,2159.34497070312,2168.63793945312,2168.5537109375,21425900
2007-08-15,2121.93701171875,2121.93701171875,2019.63696289062,2029.0830078125,2029.00402832031,40303900
2007-08-16,1936.54602050781,1936.54602050781,1863.36499023438,1908.63500976562,1908.56079101562,9223000
2007-08-20,2008.30798339844,2042.71997070312,1999.72900390625,2041.583984375,2041.50451660156,41800200
2007-08-21,2041.17797851562,2063.23510742188,1987.45397949219,1993.00695800781,1992.92944335938,35289800
2007-08-22,2007.33703613281,2062.99096679688,1999.10595703125,2062.99096679688,2062.91064453125,30553800
2007-08-23,2117.85498046875,2139.30810546875,2104.42309570312,2117.65991210938,2117.57739257812,9056500
2007-08-24,2107.15991210938,2143.10888671875,2092.96704101562,2143.10888671875,2143.02563476562,41047000
2007-08-27,2174.80004882812,2180.53491210938,2162.75903320312,2175.35302734375,2175.26831054688,5977800
2007-08-28,2167.15209960938,2177.38305664062,2148.05395507812,2159.60888671875,2159.52465820312,4590100
2007-08-29,2085.84399414062,2134.88305664062,2085.84399414062,2134.88305664062,2134.7998046875,37122600
2007-08-30,2164.82397460938,2172.291015625,2145.29296875,2150.71508789062,2150.63159179688,30120900
2007-08-31,2157.11889648438,2194.33911132812,2151.1259765625,2194.33911132812,2194.25366210938,40708900
2007-09-03,2194.42602539062,2214.40502929688,2192.7890625,2213.57397460938,2213.48779296875,28629500
2007-09-04,2211.98999023438,2226.99389648438,2202.18603515625,2215.11694335938,2215.03076171875,29955500
2007-09-05,2228.34301757812,2230.669921875,2193.36108398438,2214.6220703125,2214.53588867188,38311000
2007-09-06,2197.06298828125,2220.77709960938,2195.0439453125,2220.77709960938,2220.69067382812,41285200
2007-09-07,2229.61791992188,2243.2041015625,2228.69995117188,2239.90087890625,2239.81372070312,47094800
2007-09-10,2202,2210.958984375,2195.15087890625,2209.64208984375,2209.55590820312,30546100
2007-09-11,2211.09692382812,2220.90307617188,2204.97509765625,2211.4130859375,2211.32690429688,35903700
2007-09-12,2223.44189453125,2227.40893554688,2194.25708007812,2209.93090820312,2209.8447265625,37778700
2007-09-13,2212.67993164062,2222.74609375,2199.61206054688,2222.74609375,2222.65966796875,35584300
2007-09-14,2234.27099609375,2234.27099609375,2220.0810546875,2225.60693359375,2225.5205078125,46834000
2007-09-17,2230.39794921875,2236.125,2209.79809570312,2223.22094726562,2223.13452148438,45220500
2007-09-18,2217.22412109375,2239.86206054688,2217.22412109375,2239.86206054688,2239.77490234375,35636700
2007-09-19,2293.94702148438,2313.33911132812,2275.97412109375,2313.33911132812,2313.2490234375,75199900
2007-09-20,2321.01196289062,2331.03588867188,2303.8310546875,2304.63110351562,2304.54125976562,46661200
2007-09-21,2296.44799804688,2335.48706054688,2295.8720703125,2335.48706054688,2335.39624023438,54960400
2007-09-24,2336.22705078125,2353.6298828125,2325.3291015625,2353.6298828125,2353.53833007812,71689100
2007-09-25,2341.11010742188,2348.541015625,2323.373046875,2330.36303710938,2330.2724609375,55220400
2007-09-26,2336.73803710938,2361.01293945312,2335.57397460938,2361.01293945312,2360.92114257812,46686700
2007-09-27,2377.92602539062,2381.08203125,2369.43994140625,2378.830078125,2378.7373046875,50197600
2007-09-28,2380.31909179688,2385.23510742188,2355.03100585938,2359.2060546875,2359.1142578125,37958800
2007-10-01,2366.61499023438,2399.4560546875,2366.61499023438,2399.4560546875,2399.36254882812,40636800
2007-10-02,2425.76391601562,2464.94311523438,2418.31811523438,2464.94311523438,2464.84741210938,49546400
2007-10-03,2475.05590820312,2498.79296875,2441.01293945312,2451.5859375,2451.49047851562,70233100
2007-10-04,2439.65795898438,2478.5048828125,2439.65795898438,2473.15502929688,2473.05859375,54200700
2007-10-05,2477.61596679688,2504.44409179688,2476.55297851562,2500.5810546875,2500.48364257812,40500500
2007-10-08,2515.5390625,2533.51098632812,2508.7451171875,2523.70092773438,2523.6025390625,43526400
2007-10-09,2512.40405273438,2546.60791015625,2509.64599609375,2546.60791015625,2546.5087890625,37998300
2007-10-10,2562.44702148438,2592.32495117188,2562.2451171875,2591.48291015625,2591.38208007812,50989500
2007-10-11,2599.59497070312,2638.212890625,2599.59497070312,2638.212890625,2638.1103515625,43788100
2007-10-17,2611.28002929688,2641.59008789062,2602.80688476562,2641.59008789062,2641.48706054688,41575300
2007-10-18,2652.44091796875,2661.27294921875,2612.291015625,2616.73999023438,2616.63818359375,52529200
2007-10-19,2601.42211914062,2609.88208007812,2548.53491210938,2563.751953125,2563.65234375,32023400
2007-10-22,2471.13598632812,2503.4541015625,2446.75708007812,2453.2109375,2453.115234375,39122600
2007-10-23,2485.88305664062,2555.8310546875,2485.88305664062,2553.79907226562,2553.69946289062,43951700
2007-10-24,2585.90991210938,2597.35107421875,2519.02709960938,2524.98095703125,2524.88256835938,42639500
2007-10-25,2552.49389648438,2596.77099609375,2544.39697265625,2596.6630859375,2596.56201171875,35412600
2007-10-26,2615.86694335938,2655.15991210938,2608.09594726562,2624.43188476562,2624.32983398438,33521300
2007-10-29,2655.376953125,2675.0869140625,2654.81494140625,2667.53198242188,2667.42822265625,47540500
2007-10-30,2664.15307617188,2689.916015625,2654.35498046875,2662.92211914062,2662.818359375,45379900
2007-10-31,2635.57592773438,2646.6279296875,2618.03295898438,2643.48706054688,2643.38403320312,31618700
2007-11-01,2692.51098632812,2732.666015625,2692.51098632812,2704.65698242188,2704.5517578125,48750200
2007-11-02,2638.72094726562,2717.5791015625,2636.85205078125,2710.61694335938,2710.51147460938,36937400
2007-11-05,2710.88696289062,2727.916015625,2639.95190429688,2652.47802734375,2652.375,34952200
