"Fecha","Open","High","Low","Close","Adj.Close","Volume"
2007-01-02,14173.2001953125,14381.099609375,14157.2998046875,14364.400390625,14364.3857421875,184400
2007-01-03,14383.2001953125,14396.599609375,14307.7001953125,14375.099609375,14375.0849609375,199400
2007-01-04,14299,14382.400390625,14231.2001953125,14382.400390625,14382.3857421875,214600
2007-01-05,14290.7998046875,14390.5,14286.099609375,14304.7001953125,14304.685546875,227600
2007-01-08,14312.7998046875,14380.599609375,14290.2998046875,14322.2998046875,14322.28515625,214400
2007-01-09,14376.5,14417.5,14288.2001953125,14311.5,14311.4853515625,236200
2007-01-10,14236.7001953125,14239.400390625,14065.7001953125,14116.099609375,14116.0849609375,253400
2007-01-11,14183.2001953125,14328.7998046875,14105.2001953125,14328.7998046875,14328.78515625,238600
2007-01-12,14302.2998046875,14373.7001953125,14292.7998046875,14368.2001953125,14368.185546875,193200
2007-01-15,14414.2998046875,14455.7001953125,14411.900390625,14416.7001953125,14416.685546875,167200
2007-01-16,14415.900390625,14482.599609375,14314.599609375,14355.599609375,14355.5849609375,182400
2007-01-17,14367.7001953125,14408.2001953125,14233,14295,14294.9853515625,196800
2007-01-18,14354.099609375,14383.5,14221,14265.2998046875,14265.28515625,211800
2007-01-19,14239.400390625,14398.2998046875,14182,14397.900390625,14397.8857421875,213200
2007-01-22,14416.2001953125,14500.400390625,14351.7001953125,14359.7001953125,14359.685546875,173800
2007-01-23,14354.599609375,14394.2001953125,14304.7001953125,14368.599609375,14368.5849609375,159600
2007-01-24,14419.2998046875,14560.2001953125,14415.7998046875,14540.7001953125,14540.685546875,200600
2007-01-25,14567.7001953125,14605.599609375,14490.599609375,14537.2998046875,14537.28515625,182200
2007-01-26,14486.5,14486.900390625,14377.5,14415.400390625,14415.3857421875,177000
2007-01-29,14403.099609375,14512.400390625,14391.7001953125,14507,14506.9853515625,148000
2007-01-30,14492,14564.099609375,14459.7998046875,14553.400390625,14553.3857421875,162000
2007-01-31,14523.900390625,14580.2998046875,14450,14553.2001953125,14553.185546875,193200
2007-02-01,14637.5,14656.900390625,14570.900390625,14571.5,14571.4853515625,211000
2007-02-02,14573.2998046875,14631.2001953125,14545.2998046875,14631.2001953125,14631.185546875,166200
2007-02-05,14602.900390625,14625.900390625,14559,14616.7001953125,14616.685546875,171000
2007-02-06,14653.2001953125,14743.7998046875,14644.599609375,14703.2001953125,14703.185546875,215600
2007-02-07,14734.900390625,14867.2998046875,14708,14854.599609375,14854.5849609375,226400
2007-02-08,14856.7001953125,14893,14773.7001953125,14826,14825.9853515625,207800
2007-02-09,14880.400390625,14927.2001953125,14866.5,14875.5,14875.4853515625,173600
2007-02-12,14831.900390625,14834.2001953125,14729,14769,14768.9853515625,167600
2007-02-13,14817.2998046875,14855.099609375,14781,14824.599609375,14824.5849609375,150800
2007-02-14,14867,14910,14815.2001953125,14905.7001953125,14905.685546875,183600
2007-02-15,14929.599609375,14938.2998046875,14848.7998046875,14876.900390625,14876.8857421875,147200
2007-02-16,14807,14862.400390625,14777.5,14851.2001953125,14851.185546875,317400
2007-02-19,14884.2998046875,14947.7998046875,14872.900390625,14915.7998046875,14915.78515625,131400
2007-02-20,14932.099609375,14937.2001953125,14836.5,14886.099609375,14886.0849609375,181400
2007-02-21,14931.599609375,14963.599609375,14765.2998046875,14788.7998046875,14788.78515625,189000
2007-02-22,14850.7998046875,14880.7001953125,14761.7001953125,14791.2998046875,14791.28515625,182800
2007-02-23,14824.400390625,14827.7998046875,14703.900390625,14767.099609375,14767.0849609375,157800
2007-02-26,14792.5,14882.2001953125,14786.599609375,14856.099609375,14856.0849609375,147600
2007-02-27,14742.5,14747.2001953125,14401.599609375,14408.2998046875,14408.28515625,308200
2007-02-28,14182.599609375,14366.2001953125,14070.900390625,14248.400390625,14248.3857421875,383000
2007-03-01,14228.599609375,14347.7998046875,13820.599609375,14064.900390625,14064.8857421875,406800
2007-03-02,14113.2001953125,14193.7001953125,13880.2001953125,13962.2001953125,13962.1865234375,308600
2007-03-05,13689.7998046875,13830.2001953125,13654.900390625,13749.099609375,13749.0859375,327800
2007-03-06,13843.099609375,13859.2998046875,13768,13825.900390625,13825.88671875,224600
2007-03-07,13919.2001953125,13958.7998046875,13823.7998046875,13912.7001953125,13912.6865234375,232200
2007-03-08,14002.900390625,14201,13983.599609375,14194,14193.9853515625,235800
2007-03-09,14197.099609375,14306.099609375,14098.099609375,14257.2001953125,14257.185546875,183600
2007-03-12,14311.2998046875,14359.7998046875,14088.099609375,14146.5,14146.4853515625,2e+05
2007-03-13,14141.900390625,14206.2001953125,13982.5,13982.900390625,13982.8857421875,222000
2007-03-14,13720.7998046875,13794.2001953125,13602.400390625,13602.400390625,13602.38671875,360200
2007-03-15,13776.5,13940.400390625,13755.900390625,13940.400390625,13940.38671875,277400
2007-03-16,13937.7001953125,14039.599609375,13866.400390625,13977.400390625,13977.3857421875,334400
2007-03-19,14101.599609375,14250.2001953125,14093.2001953125,14250.2001953125,14250.185546875,204200
2007-03-20,14281.7001953125,14323.2001953125,14151.7001953125,14323.2001953125,14323.185546875,255400
2007-03-21,14333.900390625,14385.400390625,14275.7001953125,14310.5,14310.4853515625,237000
2007-03-22,14530.7001953125,14541,14409.5,14490.099609375,14490.0849609375,237000
2007-03-23,14486.099609375,14555.2001953125,14433.2001953125,14545.7001953125,14545.685546875,213000
2007-03-26,14566,14626,14414.599609375,14469.599609375,14469.5849609375,234000
2007-03-27,14561.900390625,14578.2998046875,14495.7001953125,14536.7998046875,14536.78515625,247600
2007-03-28,14493.5,14535.5,14410.900390625,14483,14482.9853515625,185200
2007-03-29,14529.400390625,14605.2998046875,14519.5,14605.2998046875,14605.28515625,205000
2007-03-30,14575.7998046875,14730.400390625,14539.400390625,14641.7001953125,14641.685546875,212000
2007-04-02,14619.900390625,14735.7998046875,14580.5,14730.7998046875,14730.78515625,208600
2007-04-03,14791.099609375,14972,14783.7998046875,14953.2001953125,14953.1845703125,278600
2007-04-04,14979.099609375,14988.599609375,14891,14943.099609375,14943.083984375,206000
2007-04-05,14942.7998046875,14974.900390625,14914.099609375,14974.900390625,14974.884765625,132400
2007-04-10,14973,15022,14908,15005.5,15005.484375,158800
2007-04-11,15006.7998046875,15063.7998046875,14956.900390625,14997.599609375,14997.583984375,185200
2007-04-12,14971.900390625,14978.400390625,14775.2001953125,14883,14882.9853515625,215200
2007-04-13,14905,14984.5,14894,14965.2998046875,14965.2841796875,174200
2007-04-16,15008.7998046875,15059.5,14999.2001953125,15020.7998046875,15020.7841796875,222200
2007-04-17,15012.400390625,15020.2998046875,14855.099609375,14966,14965.984375,199400
2007-04-18,14910.400390625,14930.2001953125,14800.099609375,14870.400390625,14870.3857421875,186400
2007-04-19,14735.7001953125,14821.7001953125,14623.2998046875,14821.7001953125,14821.685546875,234800
2007-04-20,14860,15136.2001953125,14857,15080.900390625,15080.884765625,278600
2007-04-23,15091.099609375,15111.7001953125,14948.400390625,14987.099609375,14987.083984375,143800
2007-04-24,14956.2998046875,14988.400390625,14516.5,14578.7001953125,14578.685546875,365200
2007-04-25,14594.400390625,14635.400390625,14468.7001953125,14620.400390625,14620.3857421875,279600
2007-04-26,14789.7001953125,14789.7001953125,14570.2998046875,14611,14610.9853515625,268200
2007-04-27,14612.099609375,14618.2998046875,14342,14403.599609375,14403.5849609375,240000
2007-04-30,14386,14532.599609375,14354.900390625,14374.599609375,14374.5849609375,170200
2007-05-02,14421.7998046875,14462.900390625,14363,14416.900390625,14416.8857421875,198600
2007-05-03,14452.7001953125,14454.599609375,14176,14395.599609375,14395.5849609375,276800
2007-05-04,14430.2001953125,14636.5,14426.2001953125,14620.2998046875,14620.28515625,309600
2007-05-07,14667.7001953125,14693,14566.400390625,14672.099609375,14672.0849609375,146200
2007-05-08,14661.400390625,14664.599609375,14508.2998046875,14556.7001953125,14556.685546875,193400
2007-05-09,14613.7001953125,14647.099609375,14513.900390625,14609.400390625,14609.3857421875,206000
2007-05-10,14625.7998046875,14712.2998046875,14500.7001953125,14575.400390625,14575.3857421875,239600
2007-05-11,14475.7998046875,14751.099609375,14449.2998046875,14736.2998046875,14736.28515625,259200
2007-05-14,14780.900390625,14796.7001953125,14668.7998046875,14686,14685.9853515625,150600
2007-05-15,14672.599609375,14824.2001953125,14650.900390625,14824.2001953125,14824.185546875,219600
2007-05-16,14791.7998046875,14928.5,14763.7998046875,14918.7998046875,14918.78515625,217200
2007-05-17,14929.599609375,14997.599609375,14899.400390625,14968.2001953125,14968.1845703125,158000
2007-05-18,15007.2998046875,15114.2998046875,14937.2998046875,15068.400390625,15068.384765625,266600
2007-05-21,15108.5,15158.5,15042,15055.5,15055.484375,182600
2007-05-22,15056.2001953125,15107.7998046875,15015.099609375,15070.900390625,15070.884765625,152600
2007-05-23,15081.400390625,15223.900390625,15072.7001953125,15223.900390625,15223.884765625,197600
2007-05-24,15138.400390625,15220,15082.7001953125,15094.900390625,15094.884765625,189600
2007-05-25,15047,15086.2998046875,14970.099609375,15053.2001953125,15053.1845703125,192400
2007-05-28,15097.900390625,15126.7001953125,15067.7001953125,15124.599609375,15124.583984375,55200
2007-05-29,15163.2998046875,15198.599609375,15123.7998046875,15188.599609375,15188.583984375,230200
2007-05-30,15107.7001953125,15144.400390625,15035.400390625,15137.2998046875,15137.2841796875,163600
2007-05-31,15283.900390625,15340.5,15243.7998046875,15329.400390625,15329.384765625,276200
2007-06-01,15330.400390625,15543.7998046875,15321.5,15501.5,15501.484375,288400
2007-06-04,15482.2001953125,15511.7998046875,15372.5,15414.2998046875,15414.2841796875,196200
2007-06-05,15435.5,15461.900390625,15304.7998046875,15314.900390625,15314.884765625,228600
2007-06-06,15280.099609375,15282.400390625,14925.400390625,14928.7998046875,14928.78515625,327400
2007-06-07,14986,15042,14678.2998046875,14725.900390625,14725.8857421875,370600
2007-06-08,14644.2001953125,14874.2001953125,14604.599609375,14816.5,14816.4853515625,293800
2007-06-11,14908.7998046875,14977.900390625,14870.099609375,14940.599609375,14940.583984375,203800
2007-06-12,14920.7001953125,14951,14704.7001953125,14764.2998046875,14764.28515625,250600
2007-06-13,14722.7998046875,14842.400390625,14638.099609375,14829.7998046875,14829.78515625,286800
2007-06-14,14938,15078.400390625,14927.5,15078.400390625,15078.384765625,277200
2007-06-15,15121.400390625,15288.5,15110.7998046875,15252.099609375,15252.083984375,361400
2007-06-18,15239.900390625,15251.2001953125,15053.2001953125,15103.599609375,15103.583984375,220000
2007-06-19,15111.5,15164.400390625,14913.2998046875,15000.2001953125,15000.1845703125,221000
2007-06-20,15060.900390625,15095,15011,15035.7001953125,15035.6845703125,202800
2007-06-21,14918.900390625,14951.099609375,14790.7998046875,14882.400390625,14882.3857421875,247400
2007-06-22,14910.2998046875,14943,14756.7998046875,14784.900390625,14784.8857421875,192800
2007-06-25,14672,14857.900390625,14595.099609375,14848.2998046875,14848.28515625,224800
2007-06-26,14727.900390625,14884.7998046875,14708.5,14755.2001953125,14755.185546875,252200
2007-06-27,14680,14751.2998046875,14582.400390625,14681.7001953125,14681.685546875,272600
2007-06-28,14806.599609375,14840.7001953125,14744.2998046875,14819.900390625,14819.8857421875,195400
2007-06-29,14870.099609375,14892,14712.2001953125,14892,14891.9853515625,203800
2007-07-02,14790.7998046875,14850.900390625,14741.2001953125,14804.7001953125,14804.685546875,154200
2007-07-03,14863.5,14917.900390625,14854.900390625,14869.400390625,14869.3857421875,160400
2007-07-04,14884,15000.7001953125,14878.099609375,14989.7001953125,14989.6845703125,144800
2007-07-05,15022.099609375,15025.7001953125,14885,14907.400390625,14907.3857421875,157400
2007-07-06,14901.400390625,15058.2998046875,14875.2001953125,15058.2998046875,15058.2841796875,163200
2007-07-09,15102.2998046875,15145.900390625,14951,14974.7001953125,14974.6845703125,139600
2007-07-10,14953.2001953125,15021.099609375,14751.5,14823.900390625,14823.8857421875,191000
2007-07-11,14701.5,14795.400390625,14601.7998046875,14766.2001953125,14766.185546875,208400
2007-07-12,14803.2998046875,14941.7998046875,14672.5,14941.7998046875,14941.7841796875,199200
2007-07-13,15056,15082.7001953125,14981.099609375,15023.5,15023.484375,171200
2007-07-16,15041.400390625,15117.599609375,15009.900390625,15110.400390625,15110.384765625,161000
2007-07-17,15077.099609375,15168.5,15047.900390625,15153.7998046875,15153.7841796875,204400
2007-07-18,15047.2998046875,15197.400390625,15037.7998046875,15058.599609375,15058.583984375,211400
2007-07-19,15136.099609375,15297.2001953125,15123.5,15207.2998046875,15207.2841796875,209600
2007-07-20,15196.7001953125,15249.7001953125,14925.7998046875,14930.099609375,14930.0849609375,236400
2007-07-23,14933.900390625,15056.7001953125,14875,15056.7001953125,15056.6845703125,142000
2007-07-24,15020.599609375,15135.2001953125,14869.400390625,14913.2998046875,14913.28515625,215800
2007-07-25,14846.599609375,15036.900390625,14774.900390625,14937.7001953125,14937.685546875,244600
2007-07-26,14984.599609375,15012.900390625,14540.099609375,14540.400390625,14540.3857421875,305600
