"Fecha","Open","High","Low","Close","Adj.Close","Volume"
2007-01-02,26448.3203125,26666.919921875,26448.3203125,26664.44921875,26664.44921875,37688400
2007-01-03,26666.83984375,26699.099609375,26319.5,26619.369140625,26619.369140625,134658000
2007-01-04,26622.109375,26623.060546875,26335.419921875,26566.279296875,26566.279296875,103649000
2007-01-05,26566.279296875,26566.279296875,26112.76953125,26135.599609375,26135.599609375,105575400
2007-01-08,26135.599609375,26282.390625,26071.66015625,26281.640625,26281.640625,122179800
2007-01-09,26287.220703125,26342.470703125,25627.9296875,25783.0390625,25783.0390625,180993900
2007-01-10,25780.83984375,25954.130859375,25400.330078125,25885.80078125,25885.80078125,138084700
2007-01-11,25882.740234375,26290.69921875,25851.150390625,26247.900390625,26247.900390625,140544800
2007-01-12,26247.900390625,26335.2890625,26091.359375,26324.380859375,26324.380859375,100066800
2007-01-15,26324.380859375,26484.060546875,26313.01953125,26480.029296875,26480.029296875,27718800
2007-01-16,26479.830078125,26487.169921875,26333.560546875,26480.330078125,26480.330078125,91066000
2007-01-17,26480.330078125,26610.609375,26381.939453125,26558.5,26558.5,133658200
2007-01-18,26556.66015625,26594.599609375,26112.80078125,26112.869140625,26112.869140625,155636700
2007-01-19,26112.869140625,26304.509765625,25939.439453125,26213.380859375,26213.380859375,137020400
2007-01-22,26213.26953125,26432.25,26042.060546875,26432.25,26432.25,124941800
2007-01-23,26432.630859375,26811.119140625,26419.220703125,26810,26810,164098900
2007-01-24,26813.689453125,27338.369140625,26813.689453125,27338.30078125,27338.30078125,249127300
2007-01-25,27341.48046875,27453.919921875,26793.69921875,26899.33984375,26899.33984375,153883400
2007-01-26,26899.33984375,27049.720703125,26595.69921875,27045.7109375,27045.7109375,174052300
2007-01-29,27036.859375,27036.859375,26721.5,26834.05078125,26834.05078125,137731600
2007-01-30,26838.1796875,27154.1796875,26823.619140625,27135.369140625,27135.369140625,145672800
2007-01-31,27136.720703125,27621.98046875,27074,27561.490234375,27561.490234375,180003800
2007-02-01,27561.490234375,27945.30078125,27561.490234375,27842.759765625,27842.759765625,181712800
2007-02-02,27842.619140625,28005.94921875,27818.0390625,27933.0703125,27933.0703125,128897300
2007-02-05,NA,NA,NA,NA,NA,NA
2007-02-07,28067.2890625,28293.439453125,28012.259765625,28123.759765625,28123.759765625,157970100
2007-02-08,28225.33984375,28291.490234375,27921.279296875,28197.259765625,28197.259765625,276774100
2007-02-09,28228.7109375,28346.009765625,27862.630859375,27906.890625,27906.890625,164346500
2007-02-12,27906.890625,27975.73046875,27624.970703125,27972.23046875,27972.23046875,119112200
2007-02-13,27972.689453125,28278.970703125,27866.4296875,28262.650390625,28262.650390625,176896000
2007-02-14,28262.650390625,28678.310546875,28256.41015625,28539.689453125,28539.689453125,187197700
2007-02-15,28539.689453125,28619.23046875,28388.849609375,28498.75,28498.75,145614300
2007-02-16,28500.19921875,28525.990234375,28301.3203125,28491.0703125,28491.0703125,102281600
2007-02-19,28491.0703125,28601.23046875,28491.0703125,28590.169921875,28590.169921875,211632000
2007-02-20,28590.4609375,28646.16015625,28355.919921875,28589.66015625,28589.66015625,130141100
